,Season,Team_footywire,Player,SC_footywire,season_team_name_id,Player ID,Year,Team_fanfooty,Full Name,SC_fanfooty,fuzzy_match_name,fuzzy_season_team_name
185,2019,Adelaide,Alex Keath,78.75,2019_Adelaide_Alex Keath,290797.0,2019.0,Adelaide,Alex Keath,76.05555555555556,,
186,2018,North Melbourne,Alex Morgan,46.5,2018_North Melbourne_Alex Morgan,992023.0,2018.0,North Melbourne,Alex Morgan,46.5,,
187,2015,Melbourne,Alex N-Bullen,42.81818181818182,2015_Melbourne_Alex N-Bullen,296420.0,2015.0,Melbourne,Alex Neal-Bullen,42.45454545454545,Alex Neal-Bullen,2015_Melbourne_Alex Neal-Bullen
188,2016,Melbourne,Alex N-Bullen,54.0,2016_Melbourne_Alex N-Bullen,296420.0,2016.0,Melbourne,Alex Neal-Bullen,54.5,Alex Neal-Bullen,2016_Melbourne_Alex Neal-Bullen
189,2017,Melbourne,Alex N-Bullen,75.47368421052632,2017_Melbourne_Alex N-Bullen,296420.0,2017.0,Melbourne,Alex Neal-Bullen,75.47368421052632,Alex Neal-Bullen,2017_Melbourne_Alex Neal-Bullen
190,2018,Melbourne,Alex N-Bullen,75.92,2018_Melbourne_Alex N-Bullen,296420.0,2018.0,Melbourne,Alex Neal-Bullen,75.92,Alex Neal-Bullen,2018_Melbourne_Alex Neal-Bullen
191,2019,Melbourne,Alex N-Bullen,61.06666666666667,2019_Melbourne_Alex N-Bullen,296420.0,2019.0,Melbourne,Alex Neal-Bullen,61.42857142857143,Alex Neal-Bullen,2019_Melbourne_Alex Neal-Bullen
192,2015,Fremantle,Alex Pearce,51.0,2015_Fremantle_Alex Pearce,298409.0,2015.0,Fremantle,Alex Pearce,50.92307692307692,,
193,2016,Fremantle,Alex Pearce,60.125,2016_Fremantle_Alex Pearce,298409.0,2016.0,Fremantle,Alex Pearce,60.125,,
194,2018,Fremantle,Alex Pearce,50.38095238095238,2018_Fremantle_Alex Pearce,298409.0,2018.0,Fremantle,Alex Pearce,50.38095238095238,,
195,2019,Fremantle,Alex Pearce,55.15384615384615,2019_Fremantle_Alex Pearce,298409.0,2019.0,Fremantle,Alex Pearce,54.63636363636363,,
196,2010,Richmond,Alex Rance,61.625,2010_Richmond_Alex Rance,261362.0,2010.0,Richmond,Alex Rance,59.44444444444444,,
197,2011,Richmond,Alex Rance,84.26315789473684,2011_Richmond_Alex Rance,261362.0,2011.0,Richmond,Alex Rance,84.26315789473684,,
198,2012,Richmond,Alex Rance,86.86363636363636,2012_Richmond_Alex Rance,261362.0,2012.0,Richmond,Alex Rance,86.5909090909091,,
199,2013,Richmond,Alex Rance,87.43478260869566,2013_Richmond_Alex Rance,261362.0,2013.0,Richmond,Alex Rance,87.43478260869566,,
200,2014,Richmond,Alex Rance,88.0,2014_Richmond_Alex Rance,261362.0,2014.0,Richmond,Alex Rance,88.0,,
201,2015,Richmond,Alex Rance,98.17391304347827,2015_Richmond_Alex Rance,261362.0,2015.0,Richmond,Alex Rance,97.82608695652173,,
202,2016,Richmond,Alex Rance,98.45,2016_Richmond_Alex Rance,261362.0,2016.0,Richmond,Alex Rance,97.15,,
203,2017,Richmond,Alex Rance,89.2,2017_Richmond_Alex Rance,261362.0,2017.0,Richmond,Alex Rance,89.32,,
204,2018,Richmond,Alex Rance,82.41666666666667,2018_Richmond_Alex Rance,261362.0,2018.0,Richmond,Alex Rance,82.41666666666667,,
205,2019,Richmond,Alex Rance,36.0,2019_Richmond_Alex Rance,261362.0,2019.0,Richmond,Alex Rance,36.0,,
206,2012,Gold Coast,Alex Sexton,32.666666666666664,2012_Gold Coast_Alex Sexton,294643.0,2012.0,Gold Coast,Alex Sexton,32.666666666666664,,
207,2013,Gold Coast,Alex Sexton,38.0,2013_Gold Coast_Alex Sexton,294643.0,2013.0,Gold Coast,Alex Sexton,38.0,,
208,2014,Gold Coast,Alex Sexton,40.57142857142857,2014_Gold Coast_Alex Sexton,294643.0,2014.0,Gold Coast,Alex Sexton,40.57142857142857,,
209,2015,Gold Coast,Alex Sexton,54.15384615384615,2015_Gold Coast_Alex Sexton,294643.0,2015.0,Gold Coast,Alex Sexton,53.46153846153846,,
210,2016,Gold Coast,Alex Sexton,65.44444444444444,2016_Gold Coast_Alex Sexton,294643.0,2016.0,Gold Coast,Alex Sexton,65.94117647058823,,
211,2017,Gold Coast,Alex Sexton,60.45,2017_Gold Coast_Alex Sexton,294643.0,2017.0,Gold Coast,Alex Sexton,60.5,,
212,2018,Gold Coast,Alex Sexton,60.72727272727273,2018_Gold Coast_Alex Sexton,294643.0,2018.0,Gold Coast,Alex Sexton,60.72727272727273,,
213,2019,Gold Coast,Alex Sexton,56.166666666666664,2019_Gold Coast_Alex Sexton,294643.0,2019.0,Gold Coast,Alex Sexton,54.72727272727273,,
214,2010,Fremantle,Alex Silvagni,52.27272727272727,2010_Fremantle_Alex Silvagni,271433.0,2010.0,Fremantle,Alex Silvagni,54.666666666666664,,
215,2011,Fremantle,Alex Silvagni,75.77777777777777,2011_Fremantle_Alex Silvagni,271433.0,2011.0,Fremantle,Alex Silvagni,75.77777777777777,,
216,2012,Fremantle,Alex Silvagni,54.0,2012_Fremantle_Alex Silvagni,271433.0,2012.0,Fremantle,Alex Silvagni,54.0,,
217,2013,Fremantle,Alex Silvagni,53.6,2013_Fremantle_Alex Silvagni,271433.0,2013.0,Fremantle,Alex Silvagni,53.6,,
218,2014,Fremantle,Alex Silvagni,55.285714285714285,2014_Fremantle_Alex Silvagni,271433.0,2014.0,Fremantle,Alex Silvagni,55.285714285714285,,
219,2015,Fremantle,Alex Silvagni,37.5,2015_Fremantle_Alex Silvagni,271433.0,2015.0,Fremantle,Alex Silvagni,37.5,,
220,2016,Fremantle,Alex Silvagni,59.4,2016_Fremantle_Alex Silvagni,271433.0,2016.0,Fremantle,Alex Silvagni,59.4,,
221,2017,Carlton,Alex Silvagni,67.71428571428571,2017_Carlton_Alex Silvagni,271433.0,2017.0,Carlton,Alex Silvagni,67.71428571428571,,
222,2017,Brisbane,Alex Witherden,87.11111111111111,2017_Brisbane_Alex Witherden,998128.0,2017.0,Brisbane,Alex Witherden,87.22222222222223,,
223,2018,Brisbane,Alex Witherden,83.80952380952381,2018_Brisbane_Alex Witherden,998128.0,2018.0,Brisbane,Alex Witherden,83.80952380952381,,
224,2019,Brisbane,Alex Witherden,72.16,2019_Brisbane_Alex Witherden,998128.0,2019.0,Brisbane,Alex Witherden,72.21739130434783,,
225,2014,Hawthorn,Alex Woodward,46.0,2014_Hawthorn_Alex Woodward,291772.0,2014.0,Hawthorn,Alex Woodward,46.0,,
226,2014,Melbourne,Alexis Georgiou,45.142857142857146,2014_Melbourne_Alexis Georgiou,281292.0,2014.0,Melbourne,Alexis Georgiou,45.142857142857146,,
227,2016,Sydney,Aliir Aliir,65.3076923076923,2016_Sydney_Aliir Aliir,294469.0,2016.0,Sydney,Aliir Aliir,65.3076923076923,,
228,2017,Sydney,Aliir Aliir,56.666666666666664,2017_Sydney_Aliir Aliir,294469.0,2017.0,Sydney,Aliir Aliir,56.666666666666664,,
229,2018,Sydney,Aliir Aliir,80.5,2018_Sydney_Aliir Aliir,294469.0,2018.0,Sydney,Aliir Aliir,80.5,,
230,2019,Sydney,Aliir Aliir,76.70833333333333,2019_Sydney_Aliir Aliir,294469.0,2019.0,Sydney,Aliir Aliir,77.54545454545455,,
231,2011,Gold Coast,Alik Magin,26.333333333333332,2011_Gold Coast_Alik Magin,290520.0,2011.0,Gold Coast,Alik Magin,26.333333333333332,,
232,2012,Gold Coast,Alik Magin,36.0,2012_Gold Coast_Alik Magin,290520.0,2012.0,Gold Coast,Alik Magin,36.0,,
233,2010,Port Adelaide,Alipate Carlile,61.11764705882353,2010_Port Adelaide_Alipate Carlile,250688.0,2010.0,Port Adelaide,Alipate Carlile,62.44444444444444,,
234,2011,Port Adelaide,Alipate Carlile,67.3529411764706,2011_Port Adelaide_Alipate Carlile,250688.0,2011.0,Port Adelaide,Alipate Carlile,67.3529411764706,,
235,2012,Port Adelaide,Alipate Carlile,62.9,2012_Port Adelaide_Alipate Carlile,250688.0,2012.0,Port Adelaide,Alipate Carlile,62.9,,
236,2013,Port Adelaide,Alipate Carlile,57.40909090909091,2013_Port Adelaide_Alipate Carlile,250688.0,2013.0,Port Adelaide,Alipate Carlile,57.22727272727273,,
237,2014,Port Adelaide,Alipate Carlile,55.4,2014_Port Adelaide_Alipate Carlile,250688.0,2014.0,Port Adelaide,Alipate Carlile,55.35,,
238,2015,Port Adelaide,Alipate Carlile,52.083333333333336,2015_Port Adelaide_Alipate Carlile,250688.0,2015.0,Port Adelaide,Alipate Carlile,52.0,,
239,2016,Port Adelaide,Alipate Carlile,38.0,2016_Port Adelaide_Alipate Carlile,250688.0,2016.0,Port Adelaide,Alipate Carlile,38.0,,
240,2011,St Kilda,Alistair Smith,40.333333333333336,2011_St Kilda_Alistair Smith,290444.0,2011.0,St Kilda,Alistair Smith,40.333333333333336,,
241,2011,Geelong,Allen Christensen,68.05263157894737,2011_Geelong_Allen Christensen,280918.0,2011.0,Geelong,Allen Christensen,68.05263157894737,,
242,2012,Geelong,Allen Christensen,80.3529411764706,2012_Geelong_Allen Christensen,280918.0,2012.0,Geelong,Allen Christensen,80.47058823529412,,
243,2013,Geelong,Allen Christensen,89.42857142857143,2013_Geelong_Allen Christensen,280918.0,2013.0,Geelong,Allen Christensen,89.42857142857143,,
244,2014,Geelong,Allen Christensen,90.625,2014_Geelong_Allen Christensen,280918.0,2014.0,Geelong,Allen Christensen,90.625,,
245,2015,Brisbane,Allen Christensen,86.45454545454545,2015_Brisbane_Allen Christensen,280918.0,2015.0,Brisbane,Allen Christensen,86.27272727272727,,
246,2016,Brisbane,Allen Christensen,69.45454545454545,2016_Brisbane_Allen Christensen,280918.0,2016.0,Brisbane,Allen Christensen,69.54545454545455,,
247,2018,Brisbane,Allen Christensen,72.77272727272727,2018_Brisbane_Allen Christensen,280918.0,2018.0,Brisbane,Allen Christensen,72.77272727272727,,
248,2019,Brisbane,Allen Christensen,68.5,2019_Brisbane_Allen Christensen,280918.0,2019.0,Brisbane,Allen Christensen,68.84615384615384,,
249,2010,Essendon,Alwyn Davey,74.28571428571429,2010_Essendon_Alwyn Davey,230051.0,2010.0,Essendon,Alwyn Davey,74.71428571428571,,
250,2011,Essendon,Alwyn Davey,55.214285714285715,2011_Essendon_Alwyn Davey,230051.0,2011.0,Essendon,Alwyn Davey,55.214285714285715,,
251,2012,Essendon,Alwyn Davey,62.588235294117645,2012_Essendon_Alwyn Davey,230051.0,2012.0,Essendon,Alwyn Davey,62.529411764705884,,
252,2013,Essendon,Alwyn Davey,55.357142857142854,2013_Essendon_Alwyn Davey,230051.0,2013.0,Essendon,Alwyn Davey,54.57142857142857,,
253,2010,Brisbane,Amon Buchanan,57.0,2010_Brisbane_Amon Buchanan,210045.0,2010.0,Brisbane,Amon Buchanan,58.6,,
254,2011,Brisbane,Amon Buchanan,56.4,2011_Brisbane_Amon Buchanan,210045.0,2011.0,Brisbane,Amon Buchanan,56.4,,
255,2012,Brisbane,Amon Buchanan,64.0,2012_Brisbane_Amon Buchanan,210045.0,2012.0,Brisbane,Amon Buchanan,64.0,,
256,2010,Western Bulldogs,Andrejs Everitt,66.5,2010_Western Bulldogs_Andrejs Everitt,261257.0,2010.0,Western Bulldogs,Andrejs Everitt,64.33333333333333,,
257,2011,Sydney,Andrejs Everitt,51.18181818181818,2011_Sydney_Andrejs Everitt,261257.0,2011.0,Sydney,Andrejs Everitt,51.18181818181818,,
258,2012,Sydney,Andrejs Everitt,51.5,2012_Sydney_Andrejs Everitt,261257.0,2012.0,Sydney,Andrejs Everitt,51.166666666666664,,
259,2013,Sydney,Andrejs Everitt,63.75,2013_Sydney_Andrejs Everitt,261257.0,2013.0,Sydney,Andrejs Everitt,63.65,,
260,2014,Carlton,Andrejs Everitt,81.17647058823529,2014_Carlton_Andrejs Everitt,261257.0,2014.0,Carlton,Andrejs Everitt,81.17647058823529,,
261,2015,Carlton,Andrejs Everitt,75.22727272727273,2015_Carlton_Andrejs Everitt,261257.0,2015.0,Carlton,Andrejs Everitt,75.27272727272727,,
262,2016,Carlton,Andrejs Everitt,66.07692307692308,2016_Carlton_Andrejs Everitt,261257.0,2016.0,Carlton,Andrejs Everitt,61.46153846153846,,
263,2013,Gold Coast,Andrew Boston,38.625,2013_Gold Coast_Andrew Boston,294485.0,2013.0,Gold Coast,Andrew Boston,38.125,,
264,2015,Gold Coast,Andrew Boston,54.125,2015_Gold Coast_Andrew Boston,294485.0,2015.0,Gold Coast,Andrew Boston,54.0,,
265,2018,Fremantle,Andrew Brayshaw,60.529411764705884,2018_Fremantle_Andrew Brayshaw,1002232.0,2018.0,Fremantle,Andrew Brayshaw,60.529411764705884,,
266,2019,Fremantle,Andrew Brayshaw,69.625,2019_Fremantle_Andrew Brayshaw,1002232.0,2019.0,Fremantle,Andrew Brayshaw,70.5,,
267,2010,Richmond,Andrew Browne,33.0,2010_Richmond_Andrew Browne,270954.0,2010.0,Richmond,Andrew Browne,33.0,,
268,2011,Richmond,Andrew Browne,61.857142857142854,2011_Richmond_Andrew Browne,270954.0,2011.0,Richmond,Andrew L. Browne,61.857142857142854,Andrew L. Browne,2011_Richmond_Andrew L. Browne
269,2010,Carlton,Andrew Carrazzo,75.73684210526316,2010_Carlton_Andrew Carrazzo,220015.0,2010.0,Carlton,Andrew Carrazzo,76.21052631578948,,
270,2011,Carlton,Andrew Carrazzo,94.27777777777777,2011_Carlton_Andrew Carrazzo,220015.0,2011.0,Carlton,Andrew Carrazzo,94.27777777777777,,
271,2012,Carlton,Andrew Carrazzo,96.78571428571429,2012_Carlton_Andrew Carrazzo,220015.0,2012.0,Carlton,Andrew Carrazzo,96.78571428571429,,
272,2013,Carlton,Andrew Carrazzo,66.1,2013_Carlton_Andrew Carrazzo,220015.0,2013.0,Carlton,Andrew Carrazzo,66.1,,
273,2014,Carlton,Andrew Carrazzo,88.07142857142857,2014_Carlton_Andrew Carrazzo,220015.0,2014.0,Carlton,Andrew Carrazzo,87.85714285714286,,
274,2015,Carlton,Andrew Carrazzo,86.75,2015_Carlton_Andrew Carrazzo,220015.0,2015.0,Carlton,Andrew Carrazzo,86.75,,
275,2010,Richmond,Andrew Collins,68.35714285714286,2010_Richmond_Andrew Collins,260104.0,2010.0,Richmond,Andrew Collins,69.06666666666666,,
276,2011,Carlton,Andrew Collins,9.0,2011_Carlton_Andrew Collins,260104.0,2011.0,Carlton,Andrew Collins,9.0,,
277,2012,Carlton,Andrew Collins,57.0,2012_Carlton_Andrew Collins,260104.0,2012.0,Carlton,Andrew Collins,57.0,,
278,2010,West Coast,Andrew Embley,85.3125,2010_West Coast_Andrew Embley,990020.0,2010.0,West Coast,Andrew Embley,85.82352941176471,,
279,2011,West Coast,Andrew Embley,90.45833333333333,2011_West Coast_Andrew Embley,990020.0,2011.0,West Coast,Andrew Embley,90.45833333333333,,
280,2012,West Coast,Andrew Embley,65.125,2012_West Coast_Andrew Embley,990020.0,2012.0,West Coast,Andrew Embley,65.125,,
281,2013,West Coast,Andrew Embley,51.36363636363637,2013_West Coast_Andrew Embley,990020.0,2013.0,West Coast,Andrew Embley,51.36363636363637,,
282,2011,West Coast,Andrew Gaff,63.64705882352941,2011_West Coast_Andrew Gaff,290801.0,2011.0,West Coast,Andrew Gaff,63.64705882352941,,
283,2012,West Coast,Andrew Gaff,91.16666666666667,2012_West Coast_Andrew Gaff,290801.0,2012.0,West Coast,Andrew Gaff,91.20833333333333,,
284,2013,West Coast,Andrew Gaff,71.0909090909091,2013_West Coast_Andrew Gaff,290801.0,2013.0,West Coast,Andrew Gaff,71.0909090909091,,
285,2014,West Coast,Andrew Gaff,87.9090909090909,2014_West Coast_Andrew Gaff,290801.0,2014.0,West Coast,Andrew Gaff,87.86363636363636,,
286,2015,West Coast,Andrew Gaff,101.4,2015_West Coast_Andrew Gaff,290801.0,2015.0,West Coast,Andrew Gaff,101.28,,
287,2016,West Coast,Andrew Gaff,91.22727272727273,2016_West Coast_Andrew Gaff,290801.0,2016.0,West Coast,Andrew Gaff,90.9090909090909,,
288,2017,West Coast,Andrew Gaff,91.95833333333333,2017_West Coast_Andrew Gaff,290801.0,2017.0,West Coast,Andrew Gaff,92.04166666666667,,
289,2018,West Coast,Andrew Gaff,108.21052631578948,2018_West Coast_Andrew Gaff,290801.0,2018.0,West Coast,Andrew Gaff,108.21052631578948,,
290,2019,West Coast,Andrew Gaff,105.70833333333333,2019_West Coast_Andrew Gaff,290801.0,2019.0,West Coast,Andrew Gaff,107.13636363636364,,
291,2010,Western Bulldogs,Andrew Hooper,18.0,2010_Western Bulldogs_Andrew Hooper,280919.0,2010.0,Western Bulldogs,Andrew Hooper,18.0,,
292,2011,Western Bulldogs,Andrew Hooper,47.8,2011_Western Bulldogs_Andrew Hooper,280919.0,2011.0,Western Bulldogs,Andrew Hooper,47.8,,
293,2012,Western Bulldogs,Andrew Hooper,40.0,2012_Western Bulldogs_Andrew Hooper,280919.0,2012.0,Western Bulldogs,Andrew Hooper,40.0,,
294,2011,Collingwood,Andrew Krakouer,76.0,2011_Collingwood_Andrew Krakouer,210058.0,2011.0,Collingwood,Andrew Krakouer,76.0,,
295,2012,Collingwood,Andrew Krakouer,66.5,2012_Collingwood_Andrew Krakouer,210058.0,2012.0,Collingwood,Andrew Krakouer,66.5,,
296,2013,Collingwood,Andrew Krakouer,58.625,2013_Collingwood_Andrew Krakouer,210058.0,2013.0,Collingwood,Andrew Krakouer,58.625,,
297,2010,Geelong,Andrew Mackie,79.66666666666667,2010_Geelong_Andrew Mackie,230248.0,2010.0,Geelong,Andrew Mackie,78.84210526315789,,
298,2011,Geelong,Andrew Mackie,83.4090909090909,2011_Geelong_Andrew Mackie,230248.0,2011.0,Geelong,Andrew Mackie,83.4090909090909,,
299,2012,Geelong,Andrew Mackie,79.43478260869566,2012_Geelong_Andrew Mackie,230248.0,2012.0,Geelong,Andrew Mackie,79.52173913043478,,
300,2013,Geelong,Andrew Mackie,84.64,2013_Geelong_Andrew Mackie,230248.0,2013.0,Geelong,Andrew Mackie,84.64,,
301,2014,Geelong,Andrew Mackie,83.63636363636364,2014_Geelong_Andrew Mackie,230248.0,2014.0,Geelong,Andrew Mackie,83.63636363636364,,
302,2015,Geelong,Andrew Mackie,88.2,2015_Geelong_Andrew Mackie,230248.0,2015.0,Geelong,Andrew Mackie,87.66666666666667,,
303,2016,Geelong,Andrew Mackie,68.68181818181819,2016_Geelong_Andrew Mackie,230248.0,2016.0,Geelong,Andrew Mackie,67.5,,
304,2017,Geelong,Andrew Mackie,74.91304347826087,2017_Geelong_Andrew Mackie,230248.0,2017.0,Geelong,Andrew Mackie,74.91304347826087,,
305,2017,Essendon,Andrew McGrath,70.33333333333333,2017_Essendon_Andrew McGrath,998102.0,2017.0,Essendon,Andrew McGrath,70.33333333333333,,
306,2018,Essendon,Andrew McGrath,70.8,2018_Essendon_Andrew McGrath,998102.0,2018.0,Essendon,Andrew McGrath,70.8,,
307,2019,Essendon,Andrew McGrath,74.0,2019_Essendon_Andrew McGrath,998102.0,2019.0,Essendon,Andrew McGrath,75.04347826086956,,
308,2012,Carlton,Andrew McInnes,55.25,2012_Carlton_Andrew McInnes,291456.0,2012.0,Carlton,Andrew McInnes,55.25,,
309,2013,Carlton,Andrew McInnes,55.875,2013_Carlton_Andrew McInnes,291456.0,2013.0,Carlton,Andrew McInnes,55.875,,
310,2014,Carlton,Andrew McInnes,53.0,2014_Carlton_Andrew McInnes,291456.0,2014.0,Carlton,Andrew McInnes,53.0,,
311,2010,Adelaide,Andrew McLeod,71.25,2010_Adelaide_Andrew McLeod,960023.0,2010.0,Adelaide,Andrew McLeod,75.77777777777777,,
312,2010,St Kilda,Andrew McQualter,58.80952380952381,2010_St Kilda_Andrew McQualter,240012.0,2010.0,St Kilda,Andrew McQualter,60.54545454545455,,
313,2011,St Kilda,Andrew McQualter,45.4,2011_St Kilda_Andrew McQualter,240012.0,2011.0,St Kilda,Andrew McQualter,45.4,,
314,2012,Gold Coast,Andrew McQualter,67.4,2012_Gold Coast_Andrew McQualter,240012.0,2012.0,Gold Coast,Andrew McQualter,67.4,,
315,2010,Port Adelaide,Andrew Moore,34.166666666666664,2010_Port Adelaide_Andrew Moore,280750.0,2010.0,Port Adelaide,Andrew Moore,34.666666666666664,,
316,2011,Port Adelaide,Andrew Moore,33.333333333333336,2011_Port Adelaide_Andrew Moore,280750.0,2011.0,Port Adelaide,Andrew Moore,33.333333333333336,,
317,2012,Port Adelaide,Andrew Moore,54.45454545454545,2012_Port Adelaide_Andrew Moore,280750.0,2012.0,Port Adelaide,Andrew Moore,54.45454545454545,,
318,2013,Port Adelaide,Andrew Moore,67.17647058823529,2013_Port Adelaide_Andrew Moore,280750.0,2013.0,Port Adelaide,Andrew Moore,66.88235294117646,,
319,2014,Port Adelaide,Andrew Moore,49.44444444444444,2014_Port Adelaide_Andrew Moore,280750.0,2014.0,Port Adelaide,Andrew Moore,49.333333333333336,,
320,2015,Port Adelaide,Andrew Moore,62.0,2015_Port Adelaide_Andrew Moore,280750.0,2015.0,Port Adelaide,Andrew Moore,62.0,,
321,2016,Richmond,Andrew Moore,62.8,2016_Richmond_Andrew Moore,280750.0,2016.0,Richmond,Andrew Moore,62.8,,
322,2012,GWS,Andrew Phillips,49.333333333333336,2012_GWS_Andrew Phillips,294068.0,2012.0,GWS,Andrew Phillips,49.333333333333336,,
323,2014,GWS,Andrew Phillips,49.0,2014_GWS_Andrew Phillips,294068.0,2014.0,GWS,Andrew Phillips,49.0,,
324,2015,GWS,Andrew Phillips,68.25,2015_GWS_Andrew Phillips,294068.0,2015.0,GWS,Andrew Phillips,68.0,,
325,2016,Carlton,Andrew Phillips,56.4375,2016_Carlton_Andrew Phillips,294068.0,2016.0,Carlton,Andrew Phillips,53.9375,,
326,2017,Carlton,Andrew Phillips,51.0,2017_Carlton_Andrew Phillips,294068.0,2017.0,Carlton,Andrew Phillips,51.0,,
327,2018,Carlton,Andrew Phillips,64.2,2018_Carlton_Andrew Phillips,294068.0,2018.0,Carlton,Andrew Phillips,64.2,,
328,2019,Carlton,Andrew Phillips,92.8,2019_Carlton_Andrew Phillips,294068.0,2019.0,Carlton,Andrew Phillips,92.8,,
329,2010,Brisbane,Andrew Raines,58.5,2010_Brisbane_Andrew Raines,240013.0,2010.0,Brisbane,Andrew Raines,63.714285714285715,,
330,2011,Brisbane,Andrew Raines,58.25,2011_Brisbane_Andrew Raines,240013.0,2011.0,Brisbane,Andrew Raines,58.25,,
331,2012,Brisbane,Andrew Raines,57.473684210526315,2012_Brisbane_Andrew Raines,240013.0,2012.0,Brisbane,Andrew Raines,57.26315789473684,,
332,2013,Brisbane,Andrew Raines,45.611111111111114,2013_Brisbane_Andrew Raines,240013.0,2013.0,Brisbane,Andrew Raines,45.611111111111114,,
333,2014,Brisbane,Andrew Raines,49.0,2014_Brisbane_Andrew Raines,240013.0,2014.0,Brisbane,Andrew Raines,49.0,,
334,2015,Gold Coast,Andrew Raines,43.666666666666664,2015_Gold Coast_Andrew Raines,240013.0,2015.0,Gold Coast,Andrew Raines,43.833333333333336,,
335,2010,West Coast,Andrew Strijk,65.2,2010_West Coast_Andrew Strijk,260446.0,2010.0,West Coast,Andrew Strijk,65.5,,
336,2011,West Coast,Andrew Strijk,20.0,2011_West Coast_Andrew Strijk,260446.0,2011.0,West Coast,Andrew Strijk,20.0,,
337,2012,West Coast,Andrew Strijk,18.0,2012_West Coast_Andrew Strijk,260446.0,2012.0,West Coast,Andrew Strijk,18.0,,
338,2010,North Melbourne,Andrew Swallow,110.55555555555556,2010_North Melbourne_Andrew Swallow,240417.0,2010.0,North Melbourne,Andrew Swallow,109.0,,
339,2011,North Melbourne,Andrew Swallow,111.9090909090909,2011_North Melbourne_Andrew Swallow,240417.0,2011.0,North Melbourne,Andrew Swallow,111.9090909090909,,
340,2012,North Melbourne,Andrew Swallow,110.52173913043478,2012_North Melbourne_Andrew Swallow,240417.0,2012.0,North Melbourne,Andrew Swallow,110.21739130434783,,
341,2013,North Melbourne,Andrew Swallow,101.29411764705883,2013_North Melbourne_Andrew Swallow,240417.0,2013.0,North Melbourne,Andrew Swallow,101.17647058823529,,
342,2014,North Melbourne,Andrew Swallow,90.05555555555556,2014_North Melbourne_Andrew Swallow,240417.0,2014.0,North Melbourne,Andrew Swallow,90.05555555555556,,
343,2015,North Melbourne,Andrew Swallow,94.72727272727273,2015_North Melbourne_Andrew Swallow,240417.0,2015.0,North Melbourne,Andrew Swallow,94.36363636363636,,
344,2016,North Melbourne,Andrew Swallow,85.18181818181819,2016_North Melbourne_Andrew Swallow,240417.0,2016.0,North Melbourne,Andrew Swallow,85.04545454545455,,
345,2017,North Melbourne,Andrew Swallow,80.1875,2017_North Melbourne_Andrew Swallow,240417.0,2017.0,North Melbourne,Andrew Swallow,80.0,,
346,2010,Carlton,Andrew Walker,68.83333333333333,2010_Carlton_Andrew Walker,240014.0,2010.0,Carlton,Andrew Walker,70.41666666666667,,
347,2011,Carlton,Andrew Walker,83.45833333333333,2011_Carlton_Andrew Walker,240014.0,2011.0,Carlton,Andrew Walker,83.45833333333333,,
348,2012,Carlton,Andrew Walker,79.13333333333334,2012_Carlton_Andrew Walker,240014.0,2012.0,Carlton,Andrew Walker,79.13333333333334,,
349,2013,Carlton,Andrew Walker,104.65217391304348,2013_Carlton_Andrew Walker,240014.0,2013.0,Carlton,Andrew Walker,104.65217391304348,,
